#Scientific name	Protein	BioSample	Isolate	Contig	Start	Stop	Strand	Assembly	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	AMRFinderPlus analysis type	% Identity to reference
Staphylococcus aureus	HDL6542198.1	SAMN33393899	PDT001640551.1	DANMKZ010000026.1	24081	24653	+	GCA_028831345.1	blaZ	penicillin-hydrolyzing class A beta-lactamase BlaZ	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	PARTIAL_CONTIG_ENDP	67.97	COMBINED	100.0
Staphylococcus aureus	HDL6571575.1	SAMN33393898	PDT001640552.1	DANMLL010000057.1	8279	8764	+	GCA_028832365.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMN16946790	PDT001187720.1	JAECLK010000034.1	7588	9591	+	GCA_021009465.1	mecA	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	AMR	core	AMR	BETA-LACTAM	METHICILLIN	EXACTX	100.0	NUCLEOTIDE	100.0
Staphylococcus aureus	HDF6090272.1	SAMN31767755	PDT001566201.1	DAMLPB010000022.1	12000	12380	-	GCA_027756525.1	blaI	penicillinase repressor BlaI	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6795165.1	SAMN33393905	PDT001640545.1	DANMNL010000035.1	11934	13943	+	GCA_028836565.1	mecA	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	AMR	core	AMR	BETA-LACTAM	METHICILLIN	BLASTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6542219.1	SAMN33393899	PDT001640551.1	DANMKZ010000028.1	632	1327	+	GCA_028831345.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6571923.1	SAMN33393898	PDT001640552.1	DANMLL010000086.1	417	1883	+	GCA_028832365.1	msr(A)	ABC-F type ribosomal protection protein Msr(A)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6539080.1	SAMN33393897	PDT001640553.1	DANMKY010000057.1	8278	8763	+	GCA_028831305.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus W31863	HDX8211474.1	SAMN02383621	PDT001844716.1	DAPQDL010000049.1	10275	11261	-	GCA_031904085.1	mecR1	beta-lactam sensor/signal transducer MecR1	AMR	core	AMR	BETA-LACTAM	METHICILLIN	PARTIALP	55.56	COMBINED	100.0
Staphylococcus aureus	HDF6090273.1	SAMN31767755	PDT001566201.1	DAMLPB010000022.1	12370	14127	-	GCA_027756525.1	blaR1	beta-lactam sensor/signal transducer BlaR1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6563553.1	SAMN33393896	PDT001640537.1	DANMLF010000039.1	6528	7496	-	GCA_028831535.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6795170.1	SAMN33393905	PDT001640545.1	DANMNL010000036.1	631	1326	+	GCA_028836565.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6589009.1	SAMN33393904	PDT001640546.1	DANMLO010000138.1	150	569	+	GCA_028832465.1	fosB	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	AMR	core	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6574697.1	SAMN33393901	PDT001640549.1	DANMLK010000052.1	8278	8763	+	GCA_028832425.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6542220.1	SAMN33393899	PDT001640551.1	DANMKZ010000028.1	1305	2459	+	GCA_028831345.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDR3228745.1	SAMN34134497	PDT001687507.1	DAOIAV010000044.1	99	479	-	GCA_029690545.1	blaI	penicillinase repressor BlaI	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus W31863	HDX8211475.1	SAMN02383621	PDT001844716.1	DAPQDL010000049.1	11358	13367	+	GCA_031904085.1	mecA	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	AMR	core	AMR	BETA-LACTAM	METHICILLIN	BLASTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDF6090274.1	SAMN31767755	PDT001566201.1	DAMLPB010000022.1	14234	15079	+	GCA_027756525.1	blaPC1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6563555.1	SAMN33393896	PDT001640537.1	DANMLF010000039.1	9218	10372	-	GCA_028831535.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6795171.1	SAMN33393905	PDT001640545.1	DANMNL010000036.1	1304	2458	+	GCA_028836565.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6589023.1	SAMN33393904	PDT001640546.1	DANMLO010000140.1	2996	4917	-	GCA_028832465.1	mecA	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	AMR	core	AMR	BETA-LACTAM	METHICILLIN	BLASTP	95.66	COMBINED	100.0
Staphylococcus aureus	HDL6568946.1	SAMN33393900	PDT001640550.1	DANMLI010000104.1	4981	6906	-	GCA_028832385.1	tet(S)	tetracycline resistance ribosomal protection protein Tet(S)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6542222.1	SAMN33393899	PDT001640551.1	DANMKZ010000028.1	4181	5149	+	GCA_028831345.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6539272.1	SAMN33393897	PDT001640553.1	DANMKY010000072.1	417	1883	+	GCA_028831305.1	msr(A)	ABC-F type ribosomal protection protein Msr(A)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus W31863	HDX8211653.1	SAMN02383621	PDT001844716.1	DAPQDL010000065.1	5608	6960	+	GCA_031904085.1	tet(38)	tetracycline efflux MFS transporter Tet(38)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMN16946755	PDT001187749.1	JAEAKQ010000090.1	8	736	+	GCA_021010185.1	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	100.0	NUCLEOTIDE	100.0
Staphylococcus aureus	HDF6090387.1	SAMN31767755	PDT001566201.1	DAMLPB010000038.1	28053	29405	+	GCA_027756525.1	tet(38)	tetracycline efflux MFS transporter Tet(38)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6563556.1	SAMN33393896	PDT001640537.1	DANMLF010000039.1	10350	11045	-	GCA_028831535.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6795173.1	SAMN33393905	PDT001640545.1	DANMNL010000036.1	4180	5148	+	GCA_028836565.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDR3228747.1	SAMN34134497	PDT001687507.1	DAOIAV010000044.1	2333	3178	+	GCA_029690545.1	blaPC1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Staphylococcus aureus W31863	HDX8211660.1	SAMN02383621	PDT001844716.1	DAPQDL010000066.1	4323	5222	-	GCA_031904085.1	mph(C)	Mph(C) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMN16946755	PDT001187749.1	JAEAKQ010000090.1	868	1647	-	GCA_021010185.1	ant(9)-Ia	aminoglycoside nucleotidyltransferase ANT(9)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN	EXACTX	100.0	NUCLEOTIDE	100.0
Staphylococcus aureus	HDL6589070.1	SAMN33393904	PDT001640546.1	DANMLO010000150.1	277	1014	+	GCA_028832465.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6542224.1	SAMN33393899	PDT001640551.1	DANMKZ010000028.1	6179	6787	+	GCA_028831345.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDR3228750.1	SAMN34134497	PDT001687507.1	DAOIAV010000045.1	2477	2974	-	GCA_029690545.1	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus W31863	HDX8211661.1	SAMN02383621	PDT001844716.1	DAPQDL010000066.1	5321	6787	-	GCA_031904085.1	msr(A)	ABC-F type ribosomal protection protein Msr(A)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMN16946790	PDT001187720.1	JAECLK010000039.1	500	1963	+	GCA_021009465.1	msr(A)	ABC-F type ribosomal protection protein Msr(A)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	100.0	NUCLEOTIDE	100.0
Staphylococcus aureus	HDF6090433.1	SAMN31767755	PDT001566201.1	DAMLPB010000041.1	7741	8586	-	GCA_027756525.1	blaPC1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6795175.1	SAMN33393905	PDT001640545.1	DANMNL010000036.1	6178	6786	+	GCA_028836565.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6589133.1	SAMN33393904	PDT001640546.1	DANMLO010000167.1	1099	3024	-	GCA_028832465.1	tet(S)	tetracycline resistance ribosomal protection protein Tet(S)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6569038.1	SAMN33393900	PDT001640550.1	DANMLI010000117.1	3987	5970	-	GCA_028832385.1	mecA	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	AMR	core	AMR	BETA-LACTAM	METHICILLIN	BLASTP	98.8	COMBINED	100.0
Staphylococcus aureus	HDR3228760.1	SAMN34134497	PDT001687507.1	DAOIAV010000049.1	397	1131	-	GCA_029690545.1	erm(C)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMN16946790	PDT001187720.1	JAECLK010000039.1	2065	2961	+	GCA_021009465.1	mph(C)	Mph(C) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	EXACTX	100.0	NUCLEOTIDE	100.0
Staphylococcus aureus		SAMN16946755	PDT001187749.1	JAEAKQ010000108.1	1010	1741	-	GCA_021010185.1	erm(C)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	EXACTX	100.0	NUCLEOTIDE	100.0
Staphylococcus aureus	HDF6090434.1	SAMN31767755	PDT001566201.1	DAMLPB010000041.1	8693	10450	+	GCA_027756525.1	blaR1	beta-lactam sensor/signal transducer BlaR1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6589157.1	SAMN33393904	PDT001640546.1	DANMLO010000175.1	417	1883	+	GCA_028832465.1	msr(A)	ABC-F type ribosomal protection protein Msr(A)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6542226.1	SAMN33393899	PDT001640551.1	DANMKZ010000028.1	8279	8764	+	GCA_028831345.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDR3228772.1	SAMN34134497	PDT001687507.1	DAOIAV010000056.1	398	1837	+	GCA_029690545.1	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus W31863	HDX8211684.1	SAMN02383621	PDT001844716.1	DAPQDL010000070.1	2367	5441	+	GCA_031904085.1	mupA	mupirocin-resistant isoleucine--tRNA ligase MupA	AMR	core	AMR	MUPIROCIN	MUPIROCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMN16946790	PDT001187720.1	JAECLK010000041.1	8	736	+	GCA_021009465.1	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	100.0	NUCLEOTIDE	100.0
Staphylococcus aureus		SAMN16946755	PDT001187749.1	JAEAKQ010000110.1	1458	1868	+	GCA_021010185.1	catA	type A-7 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDX	63.72	NUCLEOTIDE	100.0
Staphylococcus aureus	HDF6090435.1	SAMN31767755	PDT001566201.1	DAMLPB010000041.1	10440	10820	+	GCA_027756525.1	blaI	penicillinase repressor BlaI	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6795177.1	SAMN33393905	PDT001640545.1	DANMNL010000036.1	8278	8763	+	GCA_028836565.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6574876.1	SAMN33393901	PDT001640549.1	DANMLK010000067.1	417	1883	+	GCA_028832425.1	msr(A)	ABC-F type ribosomal protection protein Msr(A)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6569127.1	SAMN33393900	PDT001640550.1	DANMLI010000134.1	277	1014	+	GCA_028832385.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDR3228773.1	SAMN34134497	PDT001687507.1	DAOIAV010000057.1	1	835	+	GCA_029690545.1	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	BLASTP	96.85	COMBINED	100.0
Staphylococcus aureus W31863	HDX8211688.1	SAMN02383621	PDT001844716.1	DAPQDL010000071.1	3632	4414	+	GCA_031904085.1	ant(9)-Ia	aminoglycoside nucleotidyltransferase ANT(9)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMN16946790	PDT001187720.1	JAECLK010000041.1	868	1647	-	GCA_021009465.1	ant(9)-Ia	aminoglycoside nucleotidyltransferase ANT(9)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN	EXACTX	100.0	NUCLEOTIDE	100.0
Staphylococcus aureus		SAMN16946755	PDT001187749.1	JAEAKQ010000111.1	1389	1799	+	GCA_021010185.1	catA	type A-7 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDX	63.72	NUCLEOTIDE	100.0
Staphylococcus aureus	HDB5863283.1	SAMN12789155	PDT001530640.1	DALMRV010000030.1	1522	3531	-	GCA_027190905.1	mecA	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	AMR	core	AMR	BETA-LACTAM	METHICILLIN	BLASTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDF6090440.1	SAMN31767755	PDT001566201.1	DAMLPB010000042.1	477	1463	-	GCA_027756525.1	mecR1	beta-lactam sensor/signal transducer MecR1	AMR	core	AMR	BETA-LACTAM	METHICILLIN	PARTIALP	55.56	COMBINED	100.0
Staphylococcus aureus	HDL6539392.1	SAMN33393897	PDT001640553.1	DANMKY010000090.1	277	1014	+	GCA_028831305.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDR3228776.1	SAMN34134497	PDT001687507.1	DAOIAV010000058.1	689	1459	+	GCA_029690545.1	aadD1	aminoglycoside O-nucleotidyltransferase ANT(4')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus W31863	HDX8211689.1	SAMN02383621	PDT001844716.1	DAPQDL010000071.1	4540	5271	-	GCA_031904085.1	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMN16946790	PDT001187720.1	JAECLK010000042.1	3117	3518	-	GCA_021009465.1	bleO	bleomycin binding protein	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	EXACTX	100.0	NUCLEOTIDE	100.0
Staphylococcus aureus		SAMN16946755	PDT001187749.1	JAEAKQ010000112.1	1	411	-	GCA_021010185.1	catA	type A-7 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDX	63.72	NUCLEOTIDE	100.0
Staphylococcus aureus	HDB5863284.1	SAMN12789155	PDT001530640.1	DALMRV010000030.1	3628	5385	+	GCA_027190905.1	mecR1	beta-lactam sensor/signal transducer MecR1	AMR	core	AMR	BETA-LACTAM	METHICILLIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDF6090441.1	SAMN31767755	PDT001566201.1	DAMLPB010000042.1	1560	3569	+	GCA_027756525.1	mecA	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	AMR	core	AMR	BETA-LACTAM	METHICILLIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6563650.1	SAMN33393896	PDT001640537.1	DANMLF010000047.1	417	1883	+	GCA_028831535.1	msr(A)	ABC-F type ribosomal protection protein Msr(A)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6572084.1	SAMN33393898	PDT001640552.1	DANMLL010000109.1	277	1014	+	GCA_028832365.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6539427.1	SAMN33393897	PDT001640553.1	DANMKY010000098.1	1099	3024	-	GCA_028831305.1	tet(S)	tetracycline resistance ribosomal protection protein Tet(S)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMN16946790	PDT001187720.1	JAECLK010000042.1	3738	4505	-	GCA_021009465.1	aadD1	aminoglycoside O-nucleotidyltransferase ANT(4')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	KANAMYCIN/TOBRAMYCIN	EXACTX	100.0	NUCLEOTIDE	100.0
Staphylococcus aureus		SAMN16946755	PDT001187749.1	JAEAKQ010000113.1	1	411	-	GCA_021010185.1	catA	type A-7 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDX	63.72	NUCLEOTIDE	100.0
Staphylococcus aureus	HDA7073427.1	SAMEA104317804	PDT001533672.1	DALGQG010000097.1	140	1519	+	GCA_027106235.1	tet(K)	tetracycline efflux MFS transporter Tet(K)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6795260.1	SAMN33393905	PDT001640545.1	DANMNL010000043.1	417	1883	+	GCA_028836565.1	msr(A)	ABC-F type ribosomal protection protein Msr(A)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6574928.1	SAMN33393901	PDT001640549.1	DANMLK010000075.1	277	1014	+	GCA_028832425.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6572110.1	SAMN33393898	PDT001640552.1	DANMLL010000115.1	1099	3024	-	GCA_028832365.1	tet(S)	tetracycline resistance ribosomal protection protein Tet(S)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMN16946755	PDT001187749.1	JAEAKQ010000115.1	1324	1734	+	GCA_021010185.1	catA	type A-7 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDX	63.72	NUCLEOTIDE	100.0
Staphylococcus aureus	HDB5863303.1	SAMN12789155	PDT001530640.1	DALMRV010000032.1	3624	4406	+	GCA_027190905.1	ant(9)-Ia	aminoglycoside nucleotidyltransferase ANT(9)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMEA104317804	PDT001533672.1	DALGQG010000099.1	89	721	+	GCA_027106235.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIALX	69.87	COMBINED	100.0
Staphylococcus aureus	HDF6090445.1	SAMN31767755	PDT001566201.1	DAMLPB010000043.1	1658	2038	+	GCA_027756525.1	blaI	penicillinase repressor BlaI	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6574950.1	SAMN33393901	PDT001640549.1	DANMLK010000080.1	1099	3024	-	GCA_028832425.1	tet(S)	tetracycline resistance ribosomal protection protein Tet(S)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDL6572124.1	SAMN33393898	PDT001640552.1	DANMLL010000120.1	112	906	+	GCA_028832365.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus	HDR3228924.1	SAMN34134497	PDT001687507.1	DAOIAV010000089.1	20712	22064	+	GCA_029690545.1	tet(38)	tetracycline efflux MFS transporter Tet(38)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus W31863	HDX8211723.1	SAMN02383621	PDT001844716.1	DAPQDL010000078.1	1404	2198	+	GCA_031904085.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Staphylococcus aureus		SAMN16946755	PDT001187749.1	JAEAKQ010000117.1	1290	1700	+	GCA_021010185.1	catA	type A-7 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDX	63.72	NUCLEOTIDE	100.0
Staphylococcus aureus	HDB5863304.1	SAMN12789155	PDT001530640.1	DALMRV010000032.1	4532	5263	-	GCA_027190905.1	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTP	100.0	COMBINED	100.0
