#Scientific name	Protein	BioSample	Isolate	Contig	Start	Stop	Strand	Assembly	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	AMRFinderPlus analysis type	% Identity to reference
Enterococcus faecium	HAQ4912213.1	SAMEA3304427	PDT000702204.1	DACGLU010000071.1	10666	11403	+	GCA_015422045.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4899724.1	SAMEA3304435	PDT000702212.1	DACGLS010000071.1	10666	11403	+	GCA_015424425.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ0774607.1	SAMN07141323	PDT000740903.1	DACEJD010000090.1	279	1016	+	GCA_015395665.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2409099.1	SAMN12640432	PDT000743052.1	DADXSS010000087.1	2577	3224	+	GCA_018084525.1	catA	type A-7 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAP6399672.1	SAMN13750726	PDT000860344.1	DACCCU010000096.1	2912	3397	-	GCA_015345495.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ9361813.1	SAMN18324779	PDT000996871.1	DADQAB010000100.1	127	675	-	GCA_017700385.1	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379212.1	SAMN19834432	PDT001076903.1	DAERUK010000113.1	3975	4472	-	GCA_019032785.1	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386378.1	SAMN36683317	PDT001831744.1	DAPAYE010000081.1	4275	5183	+	GCA_030925715.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	WP_063856748.1	SAMN37287145	PDT002100136.1	NZ_CP144272.1	89921	91033	-	GCA_037019775.1	vanS-M	vancomycin resistance histidine kinase VanS-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ9468412.1	SAMEA5368487	PDT000700007.1	DACIRG010000076.1	631	1326	+	GCA_015460685.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8786304.1	SAMEA5368439	PDT000700258.1	DACIIG010000069.1	4890	5498	-	GCA_015456265.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8610385.1	SAMEA5367836	PDT000700309.1	DACIGJ010000103.1	2824	3732	+	GCA_015455185.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4545380.1	SAMEA3304260	PDT000702375.1	DACGHB010000081.1	9541	10026	-	GCA_015422305.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ0774611.1	SAMN07141323	PDT000740903.1	DACEJD010000090.1	4275	5183	+	GCA_015395665.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2409105.1	SAMN12640432	PDT000743052.1	DADXSS010000087.1	9005	9490	-	GCA_018084525.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ1137546.1	SAMN15088095	PDT000976360.1	DADNEC010000058.1	11523	12431	+	GCA_017262775.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379326.1	SAMN19834432	PDT001076903.1	DAERUK010000135.1	571	2055	+	GCA_019032785.1	lsa(E)	ABC-F type ribosomal protection protein Lsa(E)	AMR	core	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386379.1	SAMN36683317	PDT001831744.1	DAPAYE010000081.1	5180	5722	+	GCA_030925715.1	sat4	streptothricin N-acetyltransferase Sat4	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium		SAMN37287145	PDT002100136.1	NZ_CP144272.1	91099	91725	-	GCA_037019775.1	vanR-M	vancomycin resistance response regulator transcription factor VanR-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	90.09	COMBINED	100.0
Enterococcus faecium	HAQ9468413.1	SAMEA5368487	PDT000700007.1	DACIRG010000076.1	1304	2458	+	GCA_015460685.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8610386.1	SAMEA5367836	PDT000700309.1	DACIGJ010000103.1	3729	4271	+	GCA_015455185.1	sat4	streptothricin N-acetyltransferase Sat4	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785569.1	SAMEA2156146	PDT000701543.1	DADXWL010000115.1	2504	3001	-	GCA_018086425.1	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4912912.1	SAMEA3304427	PDT000702204.1	DACGLU010000140.1	3904	4599	+	GCA_015422045.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4900411.1	SAMEA3304435	PDT000702212.1	DACGLS010000137.1	3904	4599	+	GCA_015424425.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4545381.1	SAMEA3304260	PDT000702375.1	DACGHB010000081.1	10179	11090	-	GCA_015422305.1	vanY-A	D-Ala-D-Ala carboxypeptidase VanY-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ0774612.1	SAMN07141323	PDT000740903.1	DACEJD010000090.1	5180	5722	+	GCA_015395665.1	sat4	streptothricin N-acetyltransferase Sat4	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2409106.1	SAMN12640432	PDT000743052.1	DADXSS010000087.1	9643	10554	-	GCA_018084525.1	vanY-A	D-Ala-D-Ala carboxypeptidase VanY-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAP6399674.1	SAMN13750726	PDT000860344.1	DACCCU010000096.1	4889	5497	-	GCA_015345495.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ1137547.1	SAMN15088095	PDT000976360.1	DADNEC010000058.1	12428	12970	+	GCA_017262775.1	sat4	streptothricin N-acetyltransferase Sat4	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ9361879.1	SAMN18324779	PDT000996871.1	DADQAB010000109.1	268	1752	+	GCA_017700385.1	lsa(E)	ABC-F type ribosomal protection protein Lsa(E)	AMR	core	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379327.1	SAMN19834432	PDT001076903.1	DAERUK010000135.1	2109	2912	+	GCA_019032785.1	lnu(B)	lincosamide nucleotidyltransferase Lnu(B)	AMR	core	AMR	LINCOSAMIDE	LINCOSAMIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386380.1	SAMN36683317	PDT001831744.1	DAPAYE010000081.1	5815	6609	+	GCA_030925715.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	WP_063856777.1	SAMN37287145	PDT002100136.1	NZ_CP144272.1	92818	93426	-	GCA_037019775.1	vanX-M	D-Ala-D-Ala dipeptidase VanX-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ9468415.1	SAMEA5368487	PDT000700007.1	DACIRG010000076.1	4180	5148	+	GCA_015460685.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8786306.1	SAMEA5368439	PDT000700258.1	DACIIG010000069.1	6528	7496	-	GCA_015456265.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8610387.1	SAMEA5367836	PDT000700309.1	DACIGJ010000103.1	4364	5158	+	GCA_015455185.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785576.1	SAMEA2156146	PDT000701543.1	DADXWL010000118.1	256	1224	+	GCA_018086425.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4912913.1	SAMEA3304427	PDT000702204.1	DACGLU010000140.1	4577	5695	+	GCA_015422045.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTP	97.14	COMBINED	100.0
Enterococcus faecium	HAQ4900412.1	SAMEA3304435	PDT000702212.1	DACGLS010000137.1	4577	5695	+	GCA_015424425.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTP	97.14	COMBINED	100.0
Enterococcus faecium	HAQ4545544.1	SAMEA3304260	PDT000702375.1	DACGHB010000101.1	278	1015	+	GCA_015422305.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ0774613.1	SAMN07141323	PDT000740903.1	DACEJD010000090.1	5815	6609	+	GCA_015395665.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2409696.1	SAMN12640432	PDT000743052.1	DADXSS010000170.1	724	1878	+	GCA_018084525.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ1137548.1	SAMN15088095	PDT000976360.1	DADNEC010000058.1	13063	13857	+	GCA_017262775.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ9361880.1	SAMN18324779	PDT000996871.1	DADQAB010000109.1	1806	2609	+	GCA_017700385.1	lnu(B)	lincosamide nucleotidyltransferase Lnu(B)	AMR	core	AMR	LINCOSAMIDE	LINCOSAMIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379433.1	SAMN19834432	PDT001076903.1	DAERUK010000163.1	487	1296	+	GCA_019032785.1	spw	ANT(9) family aminoglycoside nucleotidyltransferase Spw	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386434.1	SAMN36683317	PDT001831744.1	DAPAYE010000089.1	3903	4598	+	GCA_030925715.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	WP_063856712.1	SAMN37287145	PDT002100136.1	NZ_CP144272.1	93432	94463	-	GCA_037019775.1	vanM	D-alanine--(R)-lactate ligase VanM	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8786308.1	SAMEA5368439	PDT000700258.1	DACIIG010000069.1	9218	10372	-	GCA_015456265.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8610462.1	SAMEA5367836	PDT000700309.1	DACIGJ010000117.1	1325	3265	-	GCA_015455185.1	tet(S)	tetracycline resistance ribosomal protection protein Tet(S)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	BLASTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785577.1	SAMEA2156146	PDT000701543.1	DADXWL010000118.1	1217	2248	+	GCA_018086425.1	vanA	D-alanine--(R)-lactate ligase VanA	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4545548.1	SAMEA3304260	PDT000702375.1	DACGHB010000101.1	4274	5182	+	GCA_015422305.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ0774705.1	SAMN07141323	PDT000740903.1	DACEJD010000105.1	3128	3823	+	GCA_015395665.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2409697.1	SAMN12640432	PDT000743052.1	DADXSS010000170.1	2093	3061	+	GCA_018084525.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAP6399676.1	SAMN13750726	PDT000860344.1	DACCCU010000096.1	6527	7495	-	GCA_015345495.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ1137574.1	SAMN15088095	PDT000976360.1	DADNEC010000060.1	13441	13989	+	GCA_017262775.1	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ9361884.1	SAMN18324779	PDT000996871.1	DADQAB010000109.1	6117	7025	+	GCA_017700385.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379466.1	SAMN19834432	PDT001076903.1	DAERUK010000174.1	197	1165	+	GCA_019032785.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386435.1	SAMN36683317	PDT001831744.1	DAPAYE010000089.1	4576	5693	+	GCA_030925715.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTP	97.14	COMBINED	100.0
Enterococcus faecium		SAMN37287145	PDT002100136.1	NZ_CP144272.1	94459	95436	-	GCA_037019775.1	vanH-M	D-lactate dehydrogenase VanH-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	100.0	COMBINED	100.0
Enterococcus faecium	HAQ9468417.1	SAMEA5368487	PDT000700007.1	DACIRG010000076.1	6178	6786	+	GCA_015460685.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8786309.1	SAMEA5368439	PDT000700258.1	DACIIG010000069.1	10350	11045	-	GCA_015456265.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785578.1	SAMEA2156146	PDT000701543.1	DADXWL010000118.1	2254	2862	+	GCA_018086425.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4545549.1	SAMEA3304260	PDT000702375.1	DACGHB010000101.1	5179	5721	+	GCA_015422305.1	sat4	streptothricin N-acetyltransferase Sat4	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ0774706.1	SAMN07141323	PDT000740903.1	DACEJD010000105.1	3801	4955	+	GCA_015395665.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2409698.1	SAMN12640432	PDT000743052.1	DADXSS010000170.1	3054	4085	+	GCA_018084525.1	vanA	D-alanine--(R)-lactate ligase VanA	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAP6399677.1	SAMN13750726	PDT000860344.1	DACCCU010000096.1	7710	8864	-	GCA_015345495.1	vanS-A	vancomycin resistance histidine kinase VanS-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ9361919.1	SAMN18324779	PDT000996871.1	DADQAB010000116.1	66	860	+	GCA_017700385.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379467.1	SAMN19834432	PDT001076903.1	DAERUK010000174.1	1158	2189	+	GCA_019032785.1	vanA	D-alanine--(R)-lactate ligase VanA	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8786591.1	SAMEA5368439	PDT000700258.1	DACIIG010000115.1	802	1710	+	GCA_015456265.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785585.1	SAMEA2156146	PDT000701543.1	DADXWL010000120.1	796	1533	+	GCA_018086425.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4912956.1	SAMEA3304427	PDT000702204.1	DACGLU010000148.1	1	553	+	GCA_015422045.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	60.6	COMBINED	100.0
Enterococcus faecium	HAQ4900463.1	SAMEA3304435	PDT000702212.1	DACGLS010000146.1	1	553	+	GCA_015424425.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	60.6	COMBINED	100.0
Enterococcus faecium	HAQ4545550.1	SAMEA3304260	PDT000702375.1	DACGHB010000101.1	5814	6608	+	GCA_015422305.1	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2409699.1	SAMN12640432	PDT000743052.1	DADXSS010000170.1	4091	4699	+	GCA_018084525.1	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAP6399678.1	SAMN13750726	PDT000860344.1	DACCCU010000096.1	8842	9537	-	GCA_015345495.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ1137950.1	SAMN15088095	PDT000976360.1	DADNEC010000099.1	3498	3995	+	GCA_017262775.1	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAZ9361921.1	SAMN18324779	PDT000996871.1	DADQAB010000116.1	1610	2347	+	GCA_017700385.1	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	AMR	core	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBH6379473.1	SAMN19834432	PDT001076903.1	DAERUK010000176.1	802	1710	+	GCA_019032785.1	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HDT7386514.1	SAMN36683317	PDT001831744.1	DAPAYE010000107.1	256	1224	+	GCA_030925715.1	vanH-A	D-lactate dehydrogenase VanH-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	WP_063856748.1	SAMN37287145	PDT002100136.1	NZ_CP144272.1	96531	97643	-	GCA_037019775.1	vanS-M	vancomycin resistance histidine kinase VanS-M	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ9468419.1	SAMEA5368487	PDT000700007.1	DACIRG010000076.1	8277	8762	+	GCA_015460685.1	vanZ-A	glycopeptide resistance protein VanZ-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ8786592.1	SAMEA5368439	PDT000700258.1	DACIIG010000115.1	1707	2249	+	GCA_015456265.1	sat4	streptothricin N-acetyltransferase Sat4	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2785635.1	SAMEA2156146	PDT000701543.1	DADXWL010000149.1	1	1194	-	GCA_018086425.1	aph(2'')-I	APH(2'')-Ia/If/Ih family aminoglycoside O-phosphotransferase	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	HMM	81.06	COMBINED	100.0
Enterococcus faecium	HAQ4912957.1	SAMEA3304427	PDT000702204.1	DACGLU010000148.1	550	1092	+	GCA_015422045.1	sat4	streptothricin N-acetyltransferase Sat4	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4900464.1	SAMEA3304435	PDT000702212.1	DACGLS010000146.1	550	1092	+	GCA_015424425.1	sat4	streptothricin N-acetyltransferase Sat4	AMR	core	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ4545594.1	SAMEA3304260	PDT000702375.1	DACGHB010000108.1	3905	4600	+	GCA_015422305.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAQ0774800.1	SAMN07141323	PDT000740903.1	DACEJD010000134.1	399	1838	+	GCA_015395665.1	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HBC2409695.1	SAMN12640432	PDT000743052.1	DADXSS010000170.1	51	746	+	GCA_018084525.1	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	AMR	core	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterococcus faecium	HAP6399887.1	SAMN13750726	PDT000860344.1	DACCCU010000127.1	173	1657	+	GCA_015345495.1	lsa(E)	ABC-F type ribosomal protection protein Lsa(E)	AMR	core	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
