#Scientific name	Protein	BioSample	Isolate	Contig	Start	Stop	Strand	Assembly	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	AMRFinderPlus analysis type	% Identity to reference
Enterobacter hormaechei	HDV8305683.1	SAMN34565659	PDT001749901.1	DAPJHA010000037.1	2634	3509	-	GCA_031495185.1	blaCTX-M-15	extended-spectrum class A beta-lactamase CTX-M-15	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HEC1403587.1	SAMN32778069	PDT001940674.1	DAQGNZ010000175.1	2371	3171	+	GCA_032764465.1	blaOXA-10	oxacillin-hydrolyzing class D beta-lactamase OXA-10	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	EMM2638458.1	SAMN37946741	PDT001953051.2	ABOIRF020000033.1	1818	2183	-	GCA_033028565.2	ble	bleomycin binding protein Ble-MBL	AMR	core	AMR	BLEOMYCIN	BLEOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	ELU1491315.1	SAMN38089886	PDT001966644.1	ABOOPR010000100.1	13683	14828	+	GCA_033328985.1	blaACT-115	cephalosporin-hydrolyzing class C beta-lactamase ACT-115	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	END6269695.1	SAMN41612492	PDT002183421.1	ABSQQG010000069.1	223	897	+	GCA_040019635.1	catA1	type A-1 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	BLASTP	99.54	COMBINED	100.0
Enterobacter hormaechei subsp. xiangfangensis	HAS1883986.1	SAMD00099757	PDT000431864.1	DACOQP010000034.1	5286	6191	-	GCA_015685685.1	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	WP_032488579.1	SAMD00222503	PDT000813581.2	NZ_BMAB01000109.1	124	678	+	GCA_014190135.1	aac(6')-Ib3	aminoglycoside N-acetyltransferase AAC(6')-Ib3	AMR	core	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCD7307286.1	SAMN28668759	PDT001324103.1	DAHJSG010000101.1	4403	5047	+	GCA_023684445.1	qnrB1	quinolone resistance pentapeptide repeat protein QnrB1	AMR	core	AMR	QUINOLONE	QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCU0440546.1	SAMEA111505890	PDT001493403.1	DAKCBV010000085.1	442	915	-	GCA_026351765.1	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCT9258383.1	SAMEA111503597	PDT001493844.1	DAKBRH010000127.1	1539	2093	-	GCA_026346275.1	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	AMR	core	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HDV8305687.1	SAMN34565659	PDT001749901.1	DAPJHA010000037.1	6331	7191	+	GCA_031495185.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HEC1403588.1	SAMN32778069	PDT001940674.1	DAQGNZ010000175.1	3188	3767	+	GCA_032764465.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	73.38	COMBINED	100.0
Enterobacter hormaechei	EMM2638459.1	SAMN37946741	PDT001953051.2	ABOIRF020000033.1	2187	2999	-	GCA_033028565.2	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	END6269699.1	SAMN41612492	PDT002183421.1	ABSQQG010000075.1	115	648	+	GCA_040019635.1	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei subsp. xiangfangensis	HAS1884025.1	SAMD00099757	PDT000431864.1	DACOQP010000042.1	151	705	+	GCA_015685685.1	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	AMR	core	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	WP_002904004.1	SAMD00222503	PDT000813581.2	NZ_BMAB01000116.1	134	994	+	GCA_014190135.1	blaSHV-12	extended-spectrum class A beta-lactamase SHV-12	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCD7307300.1	SAMN28668759	PDT001324103.1	DAHJSG010000104.1	4779	5605	-	GCA_023684445.1	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	BLASTP	95.8	COMBINED	100.0
Enterobacter hormaechei	HCU0440557.1	SAMEA111505890	PDT001493403.1	DAKCBV010000099.1	109	552	-	GCA_026351765.1	blaTEM	TEM family class A beta-lactamase	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	PARTIAL_CONTIG_ENDP	51.4	COMBINED	100.0
Enterobacter hormaechei	HCT9258395.1	SAMEA111503597	PDT001493844.1	DAKBRH010000134.1	350	1024	+	GCA_026346275.1	catA1	type A-1 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	BLASTP	99.54	COMBINED	100.0
Enterobacter hormaechei	HDV8305688.1	SAMN34565659	PDT001749901.1	DAPJHA010000037.1	7912	8748	-	GCA_031495185.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HDV8300679.1	SAMN34565635	PDT001749939.1	DAPJGU010000060.1	1	630	+	GCA_031495065.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDP	79.77	COMBINED	100.0
Enterobacter hormaechei	HEC1403594.1	SAMN32778069	PDT001940674.1	DAQGNZ010000177.1	1411	2286	+	GCA_032764465.1	blaCTX-M-15	extended-spectrum class A beta-lactamase CTX-M-15	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	EMM2638464.1	SAMN37946741	PDT001953051.2	ABOIRF020000034.1	2453	3328	+	GCA_033028565.2	blaCTX-M-15	extended-spectrum class A beta-lactamase CTX-M-15	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei subsp. xiangfangensis	HAS1884026.1	SAMD00099757	PDT000431864.1	DACOQP010000042.1	802	1254	+	GCA_015685685.1	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	AMR	core	AMR	RIFAMYCIN	RIFAMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCD7307346.1	SAMN28668759	PDT001324103.1	DAHJSG010000114.1	1526	2725	+	GCA_023684445.1	tet(A)	tetracycline efflux MFS transporter Tet(A)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCU0440576.1	SAMEA111505890	PDT001493403.1	DAKCBV010000109.1	8427	9572	+	GCA_026351765.1	blaACT-16	cephalosporin-hydrolyzing class C beta-lactamase ACT-16	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCT9258398.1	SAMEA111503597	PDT001493844.1	DAKBRH010000137.1	126	917	-	GCA_026346275.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HDV8305689.1	SAMN34565659	PDT001749901.1	DAPJHA010000037.1	8748	9551	-	GCA_031495185.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	EMM2638473.1	SAMN37946741	PDT001953051.2	ABOIRF020000037.1	371	1252	+	GCA_033028565.2	blaKPC-3	carbapenem-hydrolyzing class A beta-lactamase KPC-3	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	ELU1491357.1	SAMN38089886	PDT001966644.1	ABOOPR010000102.1	1426	2217	+	GCA_033328985.1	sul3	sulfonamide-resistant dihydropteroate synthase Sul3	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei subsp. xiangfangensis	HAS1884027.1	SAMD00099757	PDT000431864.1	DACOQP010000042.1	1387	1860	+	GCA_015685685.1	dfrA27	trimethoprim-resistant dihydrofolate reductase DfrA27	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	WP_000480968.1	SAMD00222503	PDT000813581.2	NZ_BMAB01000127.1	167	1003	-	GCA_014190135.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCD7307349.1	SAMN28668759	PDT001324103.1	DAHJSG010000115.1	2635	3510	-	GCA_023684445.1	blaCTX-M-15	extended-spectrum class A beta-lactamase CTX-M-15	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCT9258417.1	SAMEA111503597	PDT001493844.1	DAKBRH010000151.1	9718	10863	+	GCA_026346275.1	blaACT-17	cephalosporin-hydrolyzing class C beta-lactamase ACT-17	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HDV8305690.1	SAMN34565659	PDT001749901.1	DAPJHA010000037.1	9612	10427	-	GCA_031495185.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HDV8300842.1	SAMN34565635	PDT001749939.1	DAPJGU010000076.1	45520	46335	+	GCA_031495065.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HEC1403603.1	SAMN32778069	PDT001940674.1	DAQGNZ010000179.1	1239	2378	+	GCA_032764465.1	blaDHA-4	class C beta-lactamase DHA-4	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	ELU1491370.1	SAMN38089886	PDT001966644.1	ABOOPR010000103.1	4675	5490	+	GCA_033328985.1	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei subsp. xiangfangensis	HAS1884028.1	SAMD00099757	PDT000431864.1	DACOQP010000042.1	2041	2886	+	GCA_015685685.1	aadA16	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA16	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	WP_001082319.1	SAMD00222503	PDT000813581.2	NZ_BMAB01000127.1	1003	1806	-	GCA_014190135.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HBL8938634.1	SAMEA8581421	PDT001189014.1	DAFHFS010000147.1	350	1024	+	GCA_021096105.1	catA1	type A-1 chloramphenicol O-acetyltransferase	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	BLASTP	99.54	COMBINED	100.0
Enterobacter hormaechei	HCD7307353.1	SAMN28668759	PDT001324103.1	DAHJSG010000117.1	12	848	+	GCA_023684445.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HDV8300843.1	SAMN34565635	PDT001749939.1	DAPJGU010000076.1	46396	47199	+	GCA_031495065.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HEC1403604.1	SAMN32778069	PDT001940674.1	DAQGNZ010000180.1	1	645	+	GCA_032764465.1	qnrD1	quinolone resistance pentapeptide repeat protein QnrD1	AMR	core	AMR	QUINOLONE	QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	EMM2638480.1	SAMN37946741	PDT001953051.2	ABOIRF020000039.1	1526	2725	+	GCA_033028565.2	tet(A)	tetracycline efflux MFS transporter Tet(A)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	ELU1491371.1	SAMN38089886	PDT001966644.1	ABOOPR010000103.1	5551	6354	+	GCA_033328985.1	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei subsp. xiangfangensis	HAS1884034.1	SAMD00099757	PDT000431864.1	DACOQP010000045.1	192	836	+	GCA_015685685.1	qnrB6	quinolone resistance pentapeptide repeat protein QnrB6	AMR	core	AMR	QUINOLONE	QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	WP_001083725.1	SAMD00222503	PDT000813581.2	NZ_BMAB01000130.1	66	563	+	GCA_014190135.1	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HBL8938635.1	SAMEA8581421	PDT001189014.1	DAFHFS010000147.1	1898	2655	-	GCA_021096105.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTP	95.44	COMBINED	100.0
Enterobacter hormaechei	HCD7307354.1	SAMN28668759	PDT001324103.1	DAHJSG010000117.1	1569	2429	-	GCA_023684445.1	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	AMR	core	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCU0440636.1	SAMEA111505890	PDT001493403.1	DAKCBV010000113.1	5492	6136	+	GCA_026351765.1	qnrB1	quinolone resistance pentapeptide repeat protein QnrB1	AMR	core	AMR	QUINOLONE	QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HDV8300844.1	SAMN34565635	PDT001749939.1	DAPJGU010000076.1	47199	48035	+	GCA_031495065.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HEC1403607.1	SAMN32778069	PDT001940674.1	DAQGNZ010000181.1	847	1647	+	GCA_032764465.1	blaOXA-10	oxacillin-hydrolyzing class D beta-lactamase OXA-10	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	EMM2638482.1	SAMN37946741	PDT001953051.2	ABOIRF020000040.1	9	473	+	GCA_033028565.2	aac(3)-Ib	aminoglycoside N-acetyltransferase AAC(3)-Ib	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	ELU1491372.1	SAMN38089886	PDT001966644.1	ABOOPR010000103.1	6354	7190	+	GCA_033328985.1	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei subsp. xiangfangensis	HAS1884043.1	SAMD00099757	PDT000431864.1	DACOQP010000049.1	51	842	-	GCA_015685685.1	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei		SAMD00222503	PDT000813581.2	NZ_BMAB01000130.1	971	1759	+	GCA_014190135.1	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	100.0	COMBINED	100.0
Enterobacter hormaechei	HBL8938643.1	SAMEA8581421	PDT001189014.1	DAFHFS010000150.1	1695	2555	-	GCA_021096105.1	aac(3)-IIe	aminoglycoside N-acetyltransferase AAC(3)-IIe	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCD7307372.1	SAMN28668759	PDT001324103.1	DAHJSG010000121.1	2257	3162	-	GCA_023684445.1	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCU0440638.1	SAMEA111505890	PDT001493403.1	DAKCBV010000114.1	2260	3474	+	GCA_026351765.1	floR	chloramphenicol/florfenicol efflux MFS transporter FloR	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HDV8300847.1	SAMN34565635	PDT001749939.1	DAPJGU010000076.1	49371	50570	+	GCA_031495065.1	tet(A)	tetracycline efflux MFS transporter Tet(A)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HEC1403608.1	SAMN32778069	PDT001940674.1	DAQGNZ010000181.1	1664	2455	+	GCA_032764465.1	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	AMR	core	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	ELU1491374.1	SAMN38089886	PDT001966644.1	ABOOPR010000104.1	509	1165	+	GCA_033328985.1	qnrS1	quinolone resistance pentapeptide repeat protein QnrS1	AMR	core	AMR	QUINOLONE	QUINOLONE	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei subsp. xiangfangensis	HAS1884045.1	SAMD00099757	PDT000431864.1	DACOQP010000049.1	1250	1747	-	GCA_015685685.1	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	WP_000019304.1	SAMD00222503	PDT000813581.2	NZ_BMAB01000131.1	708	1277	-	GCA_014190135.1	dfrA19	trimethoprim-resistant dihydrofolate reductase DfrA19	AMR	core	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HBL8938687.1	SAMEA8581421	PDT001189014.1	DAFHFS010000168.1	1	440	-	GCA_021096105.1	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIAL_CONTIG_ENDP	70.0	COMBINED	100.0
Enterobacter hormaechei	HCD7307375.1	SAMN28668759	PDT001324103.1	DAHJSG010000122.1	1694	2554	-	GCA_023684445.1	aac(3)-IIe	aminoglycoside N-acetyltransferase AAC(3)-IIe	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCR0194383.1	SAMN31246612	PDT001469959.1	DAJRKR010000075.1	3525	4385	-	GCA_025899025.1	blaSHV-12	extended-spectrum class A beta-lactamase SHV-12	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCR0159665.1	SAMN31246626	PDT001469983.1	DAJRKK010000075.1	3525	4385	-	GCA_025898885.1	blaSHV-12	extended-spectrum class A beta-lactamase SHV-12	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCT9258453.1	SAMEA111503597	PDT001493844.1	DAKBRH010000155.1	1945	3420	+	GCA_026346275.1	msr(E)	ABC-F type ribosomal protection protein Msr(E)	AMR	core	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HDV8300858.1	SAMN34565635	PDT001749939.1	DAPJGU010000077.1	13685	14830	+	GCA_031495065.1	blaACT-56	cephalosporin-hydrolyzing class C beta-lactamase ACT-56	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HEC1403611.1	SAMN32778069	PDT001940674.1	DAQGNZ010000182.1	972	2171	+	GCA_032764465.1	tet(A)	tetracycline efflux MFS transporter Tet(A)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei		SAMN38089886	PDT001966644.1	ABOOPR010000105.1	90	500	-	GCA_033328985.1	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	PARTIALX	65.24	COMBINED	100.0
Enterobacter hormaechei subsp. xiangfangensis	HAS1884049.1	SAMD00099757	PDT000431864.1	DACOQP010000052.1	88	729	-	GCA_015685685.1	catA2	type A-2 chloramphenicol O-acetyltransferase CatII	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	WP_001011939.1	SAMD00222503	PDT000813581.2	NZ_BMAB01000136.1	152	793	-	GCA_014190135.1	catA2	type A-2 chloramphenicol O-acetyltransferase CatII	AMR	core	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HBL8938688.1	SAMEA8581421	PDT001189014.1	DAFHFS010000168.1	578	1408	-	GCA_021096105.1	blaOXA-1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	AMR	core	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCR0194388.1	SAMN31246612	PDT001469959.1	DAJRKR010000077.1	1638	2822	-	GCA_025899025.1	tet(D)	tetracycline efflux MFS transporter Tet(D)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCR0159684.1	SAMN31246626	PDT001469983.1	DAJRKK010000080.1	1638	2822	-	GCA_025898885.1	tet(D)	tetracycline efflux MFS transporter Tet(D)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCU0440645.1	SAMEA111505890	PDT001493403.1	DAKCBV010000116.1	912	2111	+	GCA_026351765.1	tet(A)	tetracycline efflux MFS transporter Tet(A)	AMR	core	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HCT9258454.1	SAMEA111503597	PDT001493844.1	DAKBRH010000155.1	3476	4360	+	GCA_026346275.1	mph(E)	Mph(E) family macrolide 2'-phosphotransferase	AMR	core	AMR	MACROLIDE	ERYTHROMYCIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HEC1403612.1	SAMN32778069	PDT001940674.1	DAQGNZ010000183.1	130	684	+	GCA_032764465.1	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	AMR	core	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	EMM2638485.1	SAMN37946741	PDT001953051.2	ABOIRF020000040.1	1530	2369	+	GCA_033028565.2	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	ELU1491379.1	SAMN38089886	PDT001966644.1	ABOOPR010000105.1	743	1555	+	GCA_033328985.1	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100.0	COMBINED	100.0
Enterobacter hormaechei	END6269934.1	SAMN41612492	PDT002183421.1	ABSQQG010000087.1	418	1257	+	GCA_040019635.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei subsp. xiangfangensis	HAS1884051.1	SAMD00099757	PDT000431864.1	DACOQP010000053.1	167	1027	+	GCA_015685685.1	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	AMR	core	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	WP_000259031.1	SAMD00222503	PDT000813581.2	NZ_BMAB01000148.1	25	864	-	GCA_014190135.1	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	AMR	core	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	100.0	COMBINED	100.0
Enterobacter hormaechei	HBL8938689.1	SAMEA8581421	PDT001189014.1	DAFHFS010000168.1	1539	2093	-	GCA_021096105.1	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	AMR	core	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEP	100.0	COMBINED	100.0
